Transaction_ID,Date,Outlet,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Customer_Type
T101382,15/01/2024,south point,Tea,Masala Tea,3,331.38,994.14,Regular
T101383,06/04/2024,South Point,Tea,Black Tea,1,336.89,336.89,New
T101384,25/01/2024,NORTH HUB,Tea,Green Tea,3,177.6,532.8,New
T101385,17/01/2024,NORTH HUB,Coffee,Americano,2,289.97,579.94,Regular
T101386,06/04/2024,NORTH HUB,Pastry,Danish,2,279.48,558.96,Regular
T101387,20/04/2024,SOUTH POINT,Snacks,Cookie,2,321.1,642.2,Regular
T101388,28/04/2024,central,Coffee,Cappuccino,4,200.94,803.76,New
T101389,06/03/2024,Central,Pastry,Muffin,1,223.23,223.23,Regular
T101390,18/03/2024,NORTH HUB,Pastry,Muffin,4,192.26,769.04,Regular
T101391,22/02/2024,south point,Sandwich,Veg Sandwich,3,309.6,928.8,Regular
T101392,13/04/2024,CENTRAL,Sandwich,Veg Sandwich,1,142.02,142.02,Regular
T101393,13/04/2024,Central,Coffee,Americano,2,144.72,289.44,Regular
T101394,20/02/2024,SOUTH POINT,Sandwich,Veg Sandwich,1,180.6,180.6,New
T101395,08/02/2024,Central,Pastry,Muffin,2,142.19,284.38,New
T101396,20/02/2024,CENTRAL,Sandwich,Cheese Sandwich,4,231.47,925.88,Regular
T101397,10/03/2024,south point,Tea,Masala Tea,4,116.31,465.24,Regular
T101398,06/01/2024,CENTRAL,Sandwich,Veg Sandwich,2,166.45,332.9,New
T101399,07/03/2024,North Hub,Pastry,Croissant,2,326.63,653.26,Regular
T101400,07/01/2024,south point,Coffee,Cappuccino,3,190.49,571.47,New
T101401,20/02/2024,Central,Snacks,Brownie,4,282.02,1128.08,Regular
T101402,12/03/2024,NORTH HUB,Sandwich,Veg Sandwich,4,110.63,442.52,New
T101403,11/02/2024,Central,Pastry,Croissant,3,146.84,440.52,New
T101404,04/03/2024,Central,Snacks,Bagel,4,297.98,1191.92,Regular
T101405,25/04/2024,south point,Snacks,Cookie,2,286.01,572.02,New
T101406,15/01/2024,North Hub,Tea,Green Tea,1,184.26,184.26,Regular
T101407,20/04/2024,Central,Snacks,Bagel,1,337.69,337.69,New
T101408,29/01/2024,South Point,Pastry,Croissant,4,325.87,1303.48,Regular
T101409,02/02/2024,north hub,Pastry,Danish,3,339.82,1019.46,Regular
T101410,25/04/2024,north hub,Sandwich,Veg Sandwich,2,195.54,391.08,Regular
T101411,03/04/2024,Central,Sandwich,Cheese Sandwich,1,133.32,133.32,New
T101412,12/04/2024,NORTH HUB,Sandwich,Veg Sandwich,2,249.2,498.4,Regular
T101413,27/01/2024,SOUTH POINT,Snacks,Cookie,4,264.89,1059.56,Regular
T101414,05/02/2024,SOUTH POINT,Snacks,Brownie,4,113.87,455.48,Regular
T101415,29/01/2024,south point,Tea,Black Tea,1,292.35,292.35,New
T101416,07/02/2024,north hub,Sandwich,Veg Sandwich,4,84.88,339.52,Regular
T101417,26/02/2024,Central,Coffee,Latte,3,210.34,631.02,New
T101418,06/04/2024,SOUTH POINT,Tea,Green Tea,4,169.37,677.48,New
T101419,10/04/2024,Central,Coffee,Americano,4,279.88,1119.52,New
T101420,27/01/2024,south point,Snacks,Bagel,4,164.45,657.8,Regular
T101421,24/02/2024,north hub,Tea,Black Tea,2,303.24,606.48,Regular
T101422,02/02/2024,CENTRAL,Tea,Masala Tea,2,240.64,481.28,New
T101423,08/03/2024,South Point,Pastry,Danish,1,294.35,294.35,Regular
T101424,26/03/2024,South Point,Snacks,Brownie,1,347.12,347.12,Regular
T101425,06/03/2024,SOUTH POINT,Snacks,Brownie,1,263.37,263.37,New
T101426,10/01/2024,South Point,Tea,Green Tea,4,345.94,1383.76,New
T101427,05/01/2024,CENTRAL,Snacks,Bagel,2,87.79,175.58,Regular
T101428,14/03/2024,Central,Tea,Green Tea,3,171.3,513.9,New
T101429,06/04/2024,south point,Pastry,Croissant,4,109.12,436.48,Regular
T101430,27/04/2024,CENTRAL,Tea,Green Tea,4,150.82,603.28,New
T101431,07/02/2024,south point,Snacks,Cookie,4,306.5,1226.0,Regular
T101432,13/01/2024,south point,Snacks,Bagel,3,88.73,266.19,Regular
T101433,31/01/2024,north hub,Tea,Black Tea,1,220.45,220.45,New
T101434,16/02/2024,Central,Tea,Black Tea,3,233.12,699.36,Regular
T101435,09/04/2024,South Point,Tea,Masala Tea,1,231.51,231.51,Regular
T101436,18/04/2024,north hub,Sandwich,Cheese Sandwich,3,208.33,624.99,New
T101437,28/03/2024,south point,Snacks,Cookie,2,293.46,586.92,Regular
T101438,21/02/2024,SOUTH POINT,Snacks,Cookie,4,116.06,464.24,Regular
T101439,25/02/2024,South Point,Sandwich,Cheese Sandwich,4,163.86,655.44,Regular
T101440,15/01/2024,South Point,Tea,Green Tea,4,246.25,985.0,New
T101441,29/01/2024,Central,Pastry,Croissant,1,266.56,266.56,New
T101442,08/01/2024,North Hub,Tea,Black Tea,3,189.12,567.36,New
T101443,05/01/2024,central,Tea,Black Tea,2,316.35,632.7,New
T101444,29/01/2024,central,Sandwich,Chicken Sandwich,3,192.18,576.54,New
T101445,16/02/2024,central,Snacks,Bagel,4,188.75,755.0,Regular
T101446,08/03/2024,North Hub,Tea,Masala Tea,2,89.78,179.56,Regular
T101447,16/03/2024,Central,Snacks,Bagel,2,228.81,457.62,Regular
T101448,14/02/2024,North Hub,Coffee,Espresso,4,271.34,1085.36,New
T101449,02/01/2024,central,Snacks,Brownie,3,110.9,332.7,Regular
T101450,27/01/2024,north hub,Pastry,Danish,4,162.47,649.88,New
T101451,04/04/2024,CENTRAL,Pastry,Muffin,3,290.94,872.82,Regular
T101452,24/04/2024,south point,Tea,Green Tea,2,178.8,357.6,New
T101453,24/04/2024,North Hub,Snacks,Cookie,2,145.23,290.46,Regular
T101454,05/02/2024,Central,Tea,Black Tea,4,261.49,1045.96,Regular
T101455,05/02/2024,Central,Sandwich,Cheese Sandwich,2,133.12,266.24,New
T101456,26/01/2024,CENTRAL,Pastry,Croissant,1,321.83,321.83,Regular
T101457,12/02/2024,SOUTH POINT,Tea,Black Tea,2,108.51,217.02,Regular
T101458,27/01/2024,South Point,Sandwich,Veg Sandwich,1,270.77,270.77,New
T101459,09/03/2024,central,Tea,Masala Tea,2,214.88,429.76,Regular
T101460,20/01/2024,SOUTH POINT,Snacks,Brownie,4,314.88,1259.52,Regular
T101461,11/01/2024,central,Snacks,Brownie,4,114.07,456.28,New
T101462,14/03/2024,CENTRAL,Snacks,Cookie,1,263.03,263.03,New
T101463,13/04/2024,central,Snacks,Brownie,4,234.45,937.8,New
T101464,07/02/2024,CENTRAL,Coffee,Espresso,2,209.62,419.24,New
T101465,06/01/2024,NORTH HUB,Sandwich,Cheese Sandwich,2,212.68,425.36,New
T101466,12/03/2024,SOUTH POINT,Sandwich,Chicken Sandwich,4,274.93,1099.72,Regular
T101467,23/01/2024,SOUTH POINT,Snacks,Brownie,2,333.19,666.38,New
T101468,16/02/2024,South Point,Coffee,Latte,3,104.64,313.92,New
T101469,30/03/2024,CENTRAL,Snacks,Cookie,3,85.27,255.81,Regular
T101470,15/02/2024,North Hub,Coffee,Espresso,2,297.54,595.08,Regular
T101471,16/04/2024,NORTH HUB,Snacks,Bagel,4,109.21,436.84,Regular
T101472,12/01/2024,north hub,Pastry,Muffin,1,346.41,346.41,Regular
T101473,30/03/2024,central,Pastry,Croissant,4,247.22,988.88,Regular
T101474,13/01/2024,NORTH HUB,Tea,Masala Tea,1,255.73,255.73,New
T101475,13/04/2024,CENTRAL,Snacks,Bagel,4,133.7,534.8,Regular
T101476,02/03/2024,south point,Sandwich,Cheese Sandwich,2,144.88,289.76,New
T101477,22/03/2024,central,Tea,Black Tea,3,258.02,774.06,Regular
T101478,29/03/2024,Central,Pastry,Croissant,4,325.63,1302.52,New
T101479,06/04/2024,SOUTH POINT,Snacks,Brownie,1,345.25,345.25,Regular
T101480,20/04/2024,CENTRAL,Tea,Black Tea,3,133.47,400.41,New
T101481,13/04/2024,Central,Snacks,Brownie,1,116.21,116.21,New
T101482,29/02/2024,South Point,Pastry,Danish,2,95.23,190.46,New
T101483,12/02/2024,north hub,Tea,Green Tea,3,314.44,943.32,New
T101484,16/03/2024,north hub,Pastry,Danish,1,159.57,159.57,New
T101485,17/04/2024,Central,Coffee,Latte,4,80.49,321.96,New
T101486,09/04/2024,SOUTH POINT,Pastry,Danish,2,140.43,280.86,New
T101487,21/04/2024,South Point,Snacks,Bagel,2,171.92,343.84,New
T101488,08/03/2024,south point,Sandwich,Veg Sandwich,2,347.57,695.14,New
T101489,05/01/2024,SOUTH POINT,Pastry,Croissant,4,221.36,885.44,New
T101490,29/04/2024,NORTH HUB,Sandwich,Veg Sandwich,4,135.27,541.08,Regular
T101491,06/02/2024,north hub,Coffee,Espresso,3,170.4,511.2,New
T101492,12/03/2024,NORTH HUB,Tea,Green Tea,4,169.18,676.72,New
T101493,15/04/2024,central,Tea,Green Tea,3,85.33,255.99,Regular
T101494,22/04/2024,North Hub,Sandwich,Chicken Sandwich,2,116.5,233.0,New
T101495,01/04/2024,CENTRAL,Tea,Black Tea,3,267.7,803.1,New
T101496,31/01/2024,South Point,Pastry,Danish,1,112.47,112.47,Regular
T101497,09/01/2024,SOUTH POINT,Sandwich,Cheese Sandwich,2,142.3,284.6,Regular
T101498,27/04/2024,north hub,Snacks,Cookie,2,174.7,349.4,New
T101499,20/02/2024,NORTH HUB,Pastry,Danish,3,284.59,853.77,Regular
T101500,29/01/2024,central,Pastry,Muffin,2,237.25,474.5,New
T101501,18/03/2024,CENTRAL,Pastry,Muffin,4,266.03,1064.12,New
T101502,09/02/2024,CENTRAL,Snacks,Cookie,1,233.09,233.09,New
T101503,10/02/2024,SOUTH POINT,Coffee,Americano,3,264.57,793.71,Regular
T101504,26/03/2024,South Point,Tea,Black Tea,3,80.77,242.31,New
T101505,11/01/2024,south point,Sandwich,Chicken Sandwich,2,331.34,662.68,New
T101506,23/01/2024,SOUTH POINT,Coffee,Cappuccino,4,109.95,439.8,Regular
T101507,01/01/2024,NORTH HUB,Sandwich,Cheese Sandwich,2,189.69,379.38,New
T101508,15/02/2024,North Hub,Tea,Green Tea,2,288.18,576.36,New
T101509,10/04/2024,Central,Snacks,Brownie,3,197.51,592.53,New
T101510,21/01/2024,south point,Pastry,Muffin,2,335.65,671.3,New
T101511,30/03/2024,South Point,Pastry,Muffin,1,206.25,206.25,New
T101512,19/04/2024,central,Snacks,Bagel,2,316.23,632.46,New
T101513,05/02/2024,south point,Coffee,Latte,2,298.92,597.84,Regular
T101514,23/02/2024,north hub,Coffee,Latte,3,344.87,1034.61,New
T101515,27/03/2024,South Point,Sandwich,Cheese Sandwich,2,330.17,660.34,New
T101516,26/02/2024,North Hub,Snacks,Cookie,4,322.49,1289.96,Regular
T101517,01/01/2024,north hub,Coffee,Americano,3,277.53,832.59,New
T101518,03/03/2024,south point,Snacks,Cookie,2,179.09,358.18,New
T101519,23/02/2024,Central,Tea,Black Tea,1,108.65,108.65,Regular
T101520,24/02/2024,Central,Pastry,Danish,1,265.93,265.93,Regular
T101521,24/04/2024,North Hub,Pastry,Croissant,3,344.24,1032.72,Regular
T101522,09/02/2024,CENTRAL,Pastry,Danish,3,276.18,828.54,Regular
T101523,15/01/2024,central,Snacks,Brownie,2,330.76,661.52,Regular
T101524,21/01/2024,CENTRAL,Snacks,Cookie,4,297.16,1188.64,Regular
T101525,16/02/2024,Central,Sandwich,Cheese Sandwich,2,124.04,248.08,Regular
T101526,13/03/2024,Central,Pastry,Danish,1,147.29,147.29,New
T101527,22/02/2024,NORTH HUB,Sandwich,Cheese Sandwich,4,172.3,689.2,New
T101528,09/01/2024,north hub,Pastry,Muffin,4,125.43,501.72,New
T101529,14/03/2024,south point,Sandwich,Veg Sandwich,4,237.05,948.2,Regular
T101530,21/02/2024,central,Sandwich,Chicken Sandwich,2,343.37,686.74,New
T101531,26/02/2024,North Hub,Tea,Masala Tea,1,285.59,285.59,Regular
T101532,26/04/2024,south point,Sandwich,Cheese Sandwich,3,194.31,582.93,New
T101533,26/01/2024,NORTH HUB,Snacks,Brownie,2,81.22,162.44,New
T101534,10/02/2024,Central,Sandwich,Chicken Sandwich,3,164.58,493.74,New
T101535,04/02/2024,North Hub,Pastry,Danish,4,222.23,888.92,New
T101536,03/03/2024,Central,Sandwich,Chicken Sandwich,4,167.55,670.2,Regular
T101537,25/04/2024,central,Coffee,Latte,2,109.98,219.96,Regular
T101538,25/01/2024,north hub,Pastry,Danish,1,199.55,199.55,New
T101539,30/03/2024,south point,Coffee,Cappuccino,4,148.38,593.52,Regular
T101540,15/03/2024,south point,Pastry,Croissant,3,325.49,976.47,Regular
T101541,07/02/2024,CENTRAL,Snacks,Cookie,3,107.47,322.41,New
T101542,02/01/2024,North Hub,Snacks,Bagel,2,93.27,186.54,Regular
T101543,07/01/2024,NORTH HUB,Snacks,Bagel,3,81.43,244.29,Regular
T101544,22/03/2024,CENTRAL,Coffee,Americano,1,168.58,168.58,Regular
T101545,31/03/2024,central,Tea,Green Tea,4,258.3,1033.2,Regular
T101546,03/02/2024,NORTH HUB,Pastry,Croissant,3,277.21,831.63,New
T101547,31/03/2024,north hub,Snacks,Bagel,3,202.38,607.14,New
T101548,17/01/2024,north hub,Pastry,Croissant,4,264.77,1059.08,Regular
T101549,12/02/2024,north hub,Coffee,Cappuccino,2,177.18,354.36,New
T101550,28/02/2024,north hub,Tea,Masala Tea,3,260.31,780.93,New
T101551,17/04/2024,CENTRAL,Coffee,Espresso,2,90.96,181.92,New
T101552,20/02/2024,South Point,Pastry,Muffin,2,185.5,371.0,Regular
T101553,23/02/2024,NORTH HUB,Tea,Masala Tea,3,293.53,880.59,Regular
T101554,24/01/2024,North Hub,Tea,Masala Tea,1,296.81,296.81,New
T101555,25/01/2024,central,Coffee,Americano,2,273.36,546.72,New
T101556,11/03/2024,SOUTH POINT,Snacks,Bagel,3,135.14,405.42,Regular
T101557,21/02/2024,Central,Pastry,Muffin,2,146.75,293.5,New
T101558,10/03/2024,North Hub,Sandwich,Chicken Sandwich,4,348.94,1395.76,Regular
T101559,26/04/2024,Central,Sandwich,Chicken Sandwich,1,107.91,107.91,New
T101560,28/03/2024,NORTH HUB,Coffee,Cappuccino,1,128.78,128.78,Regular
T101561,02/02/2024,North Hub,Pastry,Muffin,4,115.11,460.44,Regular
T101562,18/02/2024,north hub,Pastry,Muffin,4,168.47,673.88,Regular
T101563,29/01/2024,north hub,Coffee,Espresso,2,136.75,273.5,Regular
T101564,03/03/2024,SOUTH POINT,Pastry,Danish,4,214.38,857.52,New
T101565,16/04/2024,Central,Snacks,Cookie,1,208.53,208.53,Regular
T101566,22/01/2024,central,Coffee,Espresso,4,323.41,1293.64,New
T101567,26/01/2024,NORTH HUB,Snacks,Bagel,3,89.38,268.14,Regular
T101568,28/01/2024,north hub,Pastry,Danish,3,166.37,499.11,Regular
T101569,23/04/2024,South Point,Coffee,Americano,2,241.1,482.2,New
T101570,25/03/2024,CENTRAL,Pastry,Danish,1,243.3,243.3,New
T101571,18/02/2024,CENTRAL,Coffee,Cappuccino,3,209.63,628.89,New
T101572,11/03/2024,central,Pastry,Danish,4,300.23,1200.92,Regular
T101573,21/03/2024,CENTRAL,Snacks,Bagel,3,96.93,290.79,Regular
T101574,24/03/2024,Central,Snacks,Cookie,3,300.18,900.54,New
T101575,14/04/2024,north hub,Pastry,Muffin,2,213.58,427.16,Regular
T101576,18/02/2024,north hub,Coffee,Latte,4,116.12,464.48,New
T101577,20/01/2024,South Point,Sandwich,Chicken Sandwich,4,319.14,1276.56,Regular
T101578,27/04/2024,North Hub,Snacks,Brownie,4,255.29,1021.16,Regular
T101579,26/03/2024,CENTRAL,Snacks,Cookie,2,124.16,248.32,Regular
T101580,01/04/2024,Central,Sandwich,Cheese Sandwich,4,89.09,356.36,New
T101581,03/03/2024,south point,Pastry,Muffin,4,118.1,472.4,Regular
T101582,01/03/2024,CENTRAL,Coffee,Latte,3,244.38,733.14,New
T101583,13/04/2024,central,Pastry,Danish,3,128.41,385.23,New
T101584,18/02/2024,North Hub,Tea,Masala Tea,4,140.96,563.84,Regular
T101585,11/03/2024,CENTRAL,Snacks,Cookie,1,86.79,86.79,New
T101586,01/01/2024,Central,Tea,Masala Tea,1,275.19,275.19,New
T101587,05/04/2024,CENTRAL,Snacks,Brownie,4,298.8,1195.2,Regular
T101588,13/01/2024,central,Snacks,Cookie,1,295.15,295.15,New
T101589,03/04/2024,south point,Tea,Black Tea,2,114.44,228.88,New
T101590,27/03/2024,NORTH HUB,Tea,Black Tea,3,323.89,971.67,Regular
T101591,20/02/2024,SOUTH POINT,Pastry,Muffin,2,261.52,523.04,Regular
T101592,25/02/2024,south point,Tea,Masala Tea,3,322.33,966.99,Regular
T101593,23/03/2024,CENTRAL,Pastry,Muffin,1,200.73,200.73,New
T101594,02/03/2024,north hub,Pastry,Danish,1,197.98,197.98,New
T101595,01/02/2024,South Point,Pastry,Danish,4,291.82,1167.28,Regular
T101596,30/01/2024,north hub,Snacks,Brownie,1,105.19,105.19,New
T101597,29/01/2024,south point,Snacks,Brownie,1,220.64,220.64,Regular
T101598,18/02/2024,north hub,Tea,Green Tea,4,305.82,1223.28,Regular
T101599,14/02/2024,Central,Snacks,Bagel,4,304.15,1216.6,Regular
T101600,02/04/2024,north hub,Tea,Green Tea,3,338.16,1014.48,New
T101601,30/01/2024,North Hub,Snacks,Cookie,1,268.53,268.53,New
T101602,16/01/2024,NORTH HUB,Coffee,Americano,3,136.1,408.3,Regular
T101603,09/02/2024,CENTRAL,Coffee,Latte,3,85.48,256.44,Regular
T101604,19/01/2024,north hub,Tea,Black Tea,2,209.44,418.88,New
T101605,18/01/2024,central,Snacks,Brownie,1,218.7,218.7,Regular
T101606,01/01/2024,NORTH HUB,Snacks,Cookie,1,144.87,144.87,New
T101607,18/03/2024,NORTH HUB,Pastry,Danish,2,113.67,227.34,Regular
T101608,24/04/2024,north hub,Sandwich,Veg Sandwich,3,238.28,714.84,Regular
T101609,16/02/2024,NORTH HUB,Tea,Masala Tea,1,286.35,286.35,New
T101610,23/04/2024,South Point,Sandwich,Veg Sandwich,3,348.15,1044.45,New
T101611,06/03/2024,north hub,Sandwich,Cheese Sandwich,2,284.74,569.48,New
T101612,27/04/2024,Central,Tea,Green Tea,4,294.28,1177.12,New
T101613,01/04/2024,south point,Snacks,Bagel,3,246.44,739.32,New
T101614,22/04/2024,North Hub,Tea,Green Tea,1,346.2,346.2,Regular
T101615,23/04/2024,SOUTH POINT,Sandwich,Chicken Sandwich,4,252.79,1011.16,Regular
T101616,03/04/2024,NORTH HUB,Snacks,Bagel,3,312.27,936.81,New
T101617,07/02/2024,Central,Coffee,Cappuccino,3,335.36,1006.08,New
T101618,20/02/2024,CENTRAL,Tea,Black Tea,4,331.06,1324.24,Regular
T101619,03/03/2024,CENTRAL,Tea,Green Tea,4,182.98,731.92,Regular
T101620,04/01/2024,North Hub,Snacks,Brownie,4,101.24,404.96,New
T101621,01/01/2024,NORTH HUB,Coffee,Americano,1,126.41,126.41,New
T101622,08/01/2024,South Point,Coffee,Americano,1,95.99,95.99,Regular
T101623,29/01/2024,North Hub,Snacks,Cookie,3,108.46,325.38,New
T101624,24/02/2024,NORTH HUB,Pastry,Danish,3,129.86,389.58,Regular
T101625,12/04/2024,Central,Tea,Black Tea,2,172.1,344.2,Regular
T101626,03/01/2024,south point,Tea,Green Tea,1,226.76,226.76,New
T101627,01/02/2024,South Point,Sandwich,Veg Sandwich,3,272.15,816.45,Regular
T101628,10/01/2024,SOUTH POINT,Snacks,Cookie,4,136.95,547.8,Regular
T101629,14/03/2024,CENTRAL,Sandwich,Chicken Sandwich,4,261.58,1046.32,Regular
T101630,23/03/2024,central,Sandwich,Veg Sandwich,1,270.15,270.15,New
T101631,19/04/2024,Central,Coffee,Cappuccino,4,230.83,923.32,Regular
T101632,03/02/2024,CENTRAL,Tea,Masala Tea,2,323.98,647.96,New
T101633,06/04/2024,north hub,Sandwich,Veg Sandwich,3,109.97,329.91,Regular
T101634,27/03/2024,central,Coffee,Americano,3,127.82,383.46,Regular
T101635,24/02/2024,CENTRAL,Snacks,Brownie,3,195.74,587.22,Regular
T101636,01/04/2024,North Hub,Sandwich,Cheese Sandwich,1,114.21,114.21,Regular
T101637,01/02/2024,South Point,Tea,Green Tea,4,232.9,931.6,Regular
T101638,19/02/2024,CENTRAL,Sandwich,Veg Sandwich,2,187.57,375.14,New
T101639,07/01/2024,SOUTH POINT,Snacks,Cookie,1,156.84,156.84,New
T101640,02/04/2024,south point,Sandwich,Veg Sandwich,3,125.9,377.7,Regular
T101641,08/01/2024,North Hub,Tea,Green Tea,2,170.54,341.08,New
T101642,05/03/2024,Central,Coffee,Americano,3,244.15,732.45,New
T101643,26/02/2024,Central,Tea,Masala Tea,3,235.46,706.38,Regular
T101644,28/04/2024,Central,Coffee,Americano,1,124.18,124.18,New
T101645,07/03/2024,Central,Pastry,Danish,3,113.73,341.19,New
T101646,28/03/2024,south point,Tea,Black Tea,2,87.2,174.4,New
T101647,27/03/2024,CENTRAL,Tea,Masala Tea,3,83.35,250.05,New
T101648,28/02/2024,NORTH HUB,Snacks,Cookie,4,317.55,1270.2,Regular
T101649,12/03/2024,CENTRAL,Sandwich,Cheese Sandwich,3,92.17,276.51,New
T101650,23/02/2024,north hub,Coffee,Cappuccino,1,277.43,277.43,Regular
T101651,20/04/2024,South Point,Coffee,Cappuccino,2,315.44,630.88,Regular
T101652,10/04/2024,central,Snacks,Bagel,1,106.48,106.48,New
T101653,07/03/2024,NORTH HUB,Snacks,Bagel,4,197.8,791.2,Regular
T101654,20/02/2024,NORTH HUB,Sandwich,Chicken Sandwich,3,339.82,1019.46,New
T101655,06/04/2024,CENTRAL,Sandwich,Veg Sandwich,1,305.22,305.22,Regular
T101656,01/04/2024,NORTH HUB,Tea,Black Tea,1,212.22,212.22,New
T101657,20/04/2024,north hub,Pastry,Danish,1,285.89,285.89,New
T101658,08/01/2024,central,Sandwich,Veg Sandwich,1,305.01,305.01,Regular
T101659,03/02/2024,SOUTH POINT,Snacks,Brownie,4,173.97,695.88,New
T101660,04/02/2024,south point,Sandwich,Veg Sandwich,4,320.88,1283.52,New
T101661,05/04/2024,CENTRAL,Coffee,Espresso,3,207.03,621.09,New
T101662,28/03/2024,south point,Pastry,Croissant,3,222.51,667.53,New
T101663,18/03/2024,SOUTH POINT,Tea,Green Tea,2,349.92,699.84,Regular
T101664,01/02/2024,CENTRAL,Coffee,Americano,4,307.69,1230.76,Regular
T101665,29/04/2024,CENTRAL,Coffee,Latte,1,177.68,177.68,Regular
T101666,15/02/2024,central,Pastry,Croissant,1,82.79,82.79,New
T101667,16/04/2024,south point,Tea,Green Tea,2,249.07,498.14,Regular
T101668,16/01/2024,Central,Snacks,Cookie,1,270.06,270.06,New
T101669,08/03/2024,south point,Tea,Green Tea,2,255.72,511.44,New
T101670,25/04/2024,South Point,Sandwich,Cheese Sandwich,3,341.32,1023.96,New
T101671,06/02/2024,South Point,Coffee,Cappuccino,4,313.0,1252.0,Regular
T101672,23/02/2024,CENTRAL,Sandwich,Veg Sandwich,2,201.18,402.36,Regular
T101673,25/03/2024,Central,Snacks,Cookie,1,96.97,96.97,Regular
T101674,14/01/2024,North Hub,Sandwich,Cheese Sandwich,2,208.54,417.08,Regular
T101675,04/04/2024,SOUTH POINT,Tea,Masala Tea,3,266.1,798.3,New
T101676,24/02/2024,north hub,Sandwich,Cheese Sandwich,1,244.08,244.08,Regular
T101677,17/02/2024,Central,Snacks,Brownie,3,225.3,675.9,Regular
T101678,22/03/2024,north hub,Snacks,Cookie,3,206.58,619.74,Regular
T101679,07/01/2024,south point,Snacks,Cookie,2,159.32,318.64,Regular
T101680,14/03/2024,south point,Tea,Masala Tea,3,154.88,464.64,New
T101681,07/01/2024,north hub,Snacks,Bagel,1,215.06,215.06,Regular
T101682,02/02/2024,SOUTH POINT,Coffee,Americano,3,123.36,370.08,Regular
T101683,23/01/2024,Central,Snacks,Bagel,3,171.99,515.97,Regular
T101684,25/03/2024,North Hub,Sandwich,Cheese Sandwich,2,167.47,334.94,New
T101685,19/01/2024,CENTRAL,Sandwich,Veg Sandwich,3,238.53,715.59,Regular
T101686,21/04/2024,central,Sandwich,Cheese Sandwich,4,98.0,392.0,Regular
T101687,19/01/2024,south point,Tea,Green Tea,2,304.01,608.02,Regular
T101688,05/02/2024,South Point,Sandwich,Chicken Sandwich,2,231.84,463.68,New
T101689,29/01/2024,SOUTH POINT,Tea,Masala Tea,1,261.12,261.12,New
T101690,29/02/2024,central,Tea,Green Tea,1,269.84,269.84,Regular
T101691,22/03/2024,North Hub,Snacks,Bagel,1,158.7,158.7,Regular
T101692,02/01/2024,NORTH HUB,Coffee,Americano,1,207.0,207.0,New
T101693,01/01/2024,CENTRAL,Snacks,Brownie,4,338.19,1352.76,New
T101694,16/02/2024,south point,Snacks,Cookie,2,287.01,574.02,New
T101695,09/03/2024,CENTRAL,Tea,Masala Tea,3,341.78,1025.34,New
T101696,20/01/2024,central,Tea,Green Tea,1,281.49,281.49,New
T101697,11/01/2024,CENTRAL,Sandwich,Cheese Sandwich,1,127.41,127.41,Regular
T101698,15/04/2024,NORTH HUB,Sandwich,Cheese Sandwich,1,97.42,97.42,Regular
T101699,02/01/2024,central,Snacks,Brownie,3,235.97,707.91,Regular
T101700,07/03/2024,south point,Pastry,Croissant,1,176.61,176.61,Regular
T101701,27/03/2024,Central,Pastry,Danish,3,154.37,463.11,New
T101702,28/04/2024,South Point,Sandwich,Chicken Sandwich,2,297.95,595.9,New
T101703,12/01/2024,central,Pastry,Croissant,2,179.09,358.18,New
T101704,20/01/2024,NORTH HUB,Sandwich,Cheese Sandwich,2,165.59,331.18,New
T101705,05/01/2024,central,Tea,Black Tea,4,309.5,1238.0,New
T101706,06/02/2024,central,Snacks,Cookie,3,308.5,925.5,Regular
T101707,07/02/2024,south point,Coffee,Latte,1,176.22,176.22,Regular
T101708,03/04/2024,central,Snacks,Cookie,1,304.77,304.77,Regular
T101709,09/01/2024,South Point,Sandwich,Chicken Sandwich,1,309.71,309.71,Regular
T101710,07/04/2024,CENTRAL,Sandwich,Chicken Sandwich,1,194.46,194.46,Regular
T101711,22/02/2024,south point,Snacks,Brownie,4,97.95,391.8,New
T101712,13/02/2024,South Point,Sandwich,Cheese Sandwich,1,80.43,80.43,New
T101713,08/04/2024,south point,Pastry,Croissant,4,221.29,885.16,New
T101714,25/04/2024,South Point,Pastry,Croissant,3,172.9,518.7,New
T101715,26/03/2024,NORTH HUB,Sandwich,Veg Sandwich,2,349.23,698.46,New
T101716,17/04/2024,South Point,Sandwich,Veg Sandwich,1,288.55,288.55,Regular
T101717,24/01/2024,north hub,Pastry,Croissant,2,285.54,571.08,Regular
T101718,21/03/2024,South Point,Sandwich,Chicken Sandwich,3,337.92,1013.76,Regular
T101719,14/03/2024,Central,Sandwich,Chicken Sandwich,3,319.69,959.07,New
T101720,30/01/2024,Central,Snacks,Bagel,1,165.91,165.91,New
T101721,29/04/2024,SOUTH POINT,Coffee,Espresso,3,124.82,374.46,New
T101722,28/02/2024,north hub,Pastry,Danish,2,281.39,562.78,New
T101723,19/04/2024,north hub,Snacks,Cookie,1,182.13,182.13,Regular
T101724,27/03/2024,CENTRAL,Coffee,Latte,4,207.76,831.04,New
T101725,05/04/2024,north hub,Sandwich,Chicken Sandwich,1,250.21,250.21,Regular
T101726,21/03/2024,CENTRAL,Sandwich,Veg Sandwich,2,325.13,650.26,New
T101727,23/04/2024,SOUTH POINT,Snacks,Brownie,1,193.15,193.15,Regular
